[03.11.2024 10:00:30] Chatters_offline: wpatkabot (0/1)
[03.11.2024 22:30:43] Chatters_online: k0rd4s_,rebciaofficial,yel_l_ow,aroka_11,jeremimaster_,gamerhamster__,vatoseek,blue_blue_blu,misialkaa,keremecoach,teilek,tangiabot,wiktosiax,kohakumi_,danielpolak344,pokemoncommunitygame,veterancze,miniosky7,jestemdzewem,strugal_1,papci071,itsnotkilg,pawlosbielski2,adrianke4,himiko_kazuki,zymaaha1,kurwanonw,rosznik,harakirshi,lesny_27,xkoala000,marchewka_pl,patka__wariatka_,strona_,saven006,normalnainaczejj,k4ri_byczq,kolorowypiesek,chalchalek__,wkwas14,cockney8,sayaleksa,gaks12430,piechowski,marlenax14,marsylja,zahaczai,somno__,akttiw,el_zderzakos,vixa_ep,timikkkkkk,kameleonyu,szym998,goooralesko,filipson12357,ditru_,pavele0,dziusiek_pl,czlowiek_widmo69,spys1u,spl8t,natalcia_157,grenlando,shendyyy_,sir_kabanos,finek1234,er_ninja95905,aligatorekxd,inspirawka,danterrro,shittedjose,majusza,kumyat,pawellot,nolli_6,wezlate8,rvvdzia,kami90_2,lubiemalekotki567,kyuxik,garadiella,dragonecze,nightbot,manasza202,wpatka,barc0od3,cirocco,jarotele,finearz,kagerosimba,tax_office,kyo_rq,sebixon9000000000,zawleczka,g0osling,wilkkacperdark,bobgmo,emi_lka02,streamelements,jgodone,najlags,emohotrandom,tysienka1,kochamstopykasix,katrina6729,maberkowicz,takmajus,grichtisc,wpatkabot,jakubxd,aha55x,pucusioszpon,tojisuza,zapominarek7,proximo_knz,aklanaaa,bezingoo,aiudix,tomcio996,popson8,lapa_0906,pavcio0,panrojek,moobot,minionek66,pjupik0,morel_ka_,sruchatek,v_filo,yuqi_1645,maxikingus,dinus_312,olapola12345,mikopikooo,milenaa123,anzu_z,zdozukoks,matiseq10v2,bastrowy,obstrused,nieuczesana,zakonkrzacki,mrsaj3k,szopen__,roadtrip_is_live,dashie75,wlaudia,kotelooo,xxx_kana7,puppymi,xisuba1,theadnin,mrmleczykxd,kowoti (115/155)
[03.11.2024 22:31:15] pavcio0: !gamble 25%
[03.11.2024 22:31:16] streamelements: /me pavcio0 przegrał 761 klocki lego w ruletce i ma teraz 2284 klocki lego! Sadge
[03.11.2024 22:31:19] emi_lka02: !jeb
[03.11.2024 22:31:20] wpatkabot: @kochamstopykasix, @Emi_lka02 wylosował(a) Cię do wykluczenia na 20 sekund, aby uniknąć, wpisz "!protego" w ciągu 10 sekund
[03.11.2024 22:31:26] k4ri_byczq: !gamble 40k
[03.11.2024 22:31:26] streamelements: /me k4ri_byczq przegrał 40000 klocki lego w ruletce i ma teraz 27500 klocki lego! Sadge
[03.11.2024 22:31:30] k4ri_byczq: aha
[03.11.2024 22:31:34] yuqi_1645: !fmk
[03.11.2024 22:31:34] streamelements: @yuqi_1645 cimcirimci @cockney8 🍆, hajta się z @roadtrip_is_live 💍, całuje @ko_deina 💋
[03.11.2024 22:31:43] Chatters_online: k0rd4s_,rebciaofficial,yel_l_ow,aroka_11,jeremimaster_,gamerhamster__,vatoseek,blue_blue_blu,misialkaa,keremecoach,teilek,tangiabot,wiktosiax,kohakumi_,danielpolak344,pokemoncommunitygame,veterancze,miniosky7,jestemdzewem,strugal_1,papci071,itsnotkilg,pawlosbielski2,ko_deina,adrianke4,himiko_kazuki,zymaaha1,kurwanonw,rosznik,harakirshi,lesny_27,xkoala000,marchewka_pl,patka__wariatka_,strona_,saven006,normalnainaczejj,kolorowypiesek,k4ri_byczq,chalchalek__,wkwas14,cockney8,sayaleksa,gaks12430,piechowski,marlenax14,zab0l69,zahaczai,somno__,akttiw,el_zderzakos,vixa_ep,timikkkkkk,kameleonyu,szym998,goooralesko,filipson12357,ditru_,pavele0,dziusiek_pl,czlowiek_widmo69,spys1u,spl8t,natalcia_157,grenlando,shendyyy_,sir_kabanos,finek1234,er_ninja95905,aligatorekxd,inspirawka,danterrro,shittedjose,majusza,kumyat,pawellot,nolli_6,wezlate8,maryss_33,rvvdzia,kami90_2,lubiemalekotki567,kyuxik,garadiella,dragonecze,nightbot,manasza202,wpatka,barc0od3,cirocco,jarotele,finearz,kagerosimba,tax_office,kyo_rq,sebixon9000000000,zawleczka,g0osling,wilkkacperdark,bobgmo,emi_lka02,jgodone,streamelements,najlags,emohotrandom,tysienka1,kochamstopykasix,katrina6729,maberkowicz,takmajus,grichtisc,wpatkabot,jakubxd,aha55x,pucusioszpon,tojisuza,zapominarek7,proximo_knz,aklanaaa,bezingoo,aiudix,tomcio996,popson8,lapa_0906,panrojek,pavcio0,moobot,minionek66,pjupik0,sruchatek,v_filo,yuqi_1645,maxikingus,dinus_312,olapola12345,mikopikooo,milenaa123,anzu_z,zdozukoks,matiseq10v2,bastrowy,obstrused,nieuczesana,zakonkrzacki,mrsaj3k,szopen__,roadtrip_is_live,dashie75,wlaudia,kotelooo,xxx_kana7,puppymi,xisuba1,theadnin,mrmleczykxd,kowoti (115/156)
[03.11.2024 22:31:44] kagerosimba: jest git okok
[03.11.2024 22:31:49] k4ri_byczq: troche oszalalam
[03.11.2024 22:31:55] emi_lka02: @chalchalek__ pochwalisz sie statystykami z października? hm
[03.11.2024 22:31:55] moobot: Streamy codziennie po 17:00 peepoLove
[03.11.2024 22:31:57] roadtrip_is_live: @yuqi_1645 gdzie mój pierścionek hm xdd
[03.11.2024 22:32:05] wpatka: !death
[03.11.2024 22:32:05] streamelements: Wpatka umarła w hop Mario hop po raz 29 Deadge
[03.11.2024 22:32:08] chalchalek__: @Emi_lka02 !monthstats
[03.11.2024 22:32:12] chalchalek__: !monthstats 󠀀
[03.11.2024 22:32:12] wpatkabot: Nie znaleziono użytkownika o podanej nazwie w bazie danych
[03.11.2024 22:32:14] chalchalek__: lol
[03.11.2024 22:32:16] wpatka: !death
[03.11.2024 22:32:16] streamelements: Wpatka umarła w hop Mario hop po raz 30 Deadge
[03.11.2024 22:32:18] emi_lka02: @chalchalek__ oh
[03.11.2024 22:32:25] chalchalek__: !monthstats @chalchalek__
[03.11.2024 22:32:25] wpatkabot: Użytkownik @chalchalek__ w październiku oglądał streama przez 87 godzin 42 minut (pozycja: 13/15626) i napisał 8059 wiadomości na czacie (pozycja: 1/2795)
[03.11.2024 22:32:29] wpatka: !death
[03.11.2024 22:32:29] streamelements: Wpatka umarła w hop Mario hop po raz 31 Deadge
[03.11.2024 22:32:41] emi_lka02: @chalchalek__ spoceniec xdd
[03.11.2024 22:32:43] Chatters_online: k0rd4s_,rebciaofficial,yel_l_ow,aroka_11,jeremimaster_,gamerhamster__,vatoseek,blue_blue_blu,misialkaa,keremecoach,chalchalek__,teilek,tangiabot,wiktosiax,kohakumi_,danielpolak344,pokemoncommunitygame,veterancze,miniosky7,jestemdzewem,strugal_1,papci071,itsnotkilg,pawlosbielski2,ko_deina,adrianke4,himiko_kazuki,zymaaha1,kurwanonw,rosznik,harakirshi,lesny_27,xkoala000,marchewka_pl,patka__wariatka_,ewa_st,strona_,saven006,normalnainaczejj,kolorowypiesek,wkwas14,cockney8,sayaleksa,gaks12430,piechowski,marlenax14,zab0l69,smesu,zahaczai,somno__,akttiw,el_zderzakos,vixa_ep,timikkkkkk,kameleonyu,k4ri_byczq,szym998,goooralesko,filipson12357,ditru_,pavele0,dziusiek_pl,czlowiek_widmo69,spys1u,spl8t,natalcia_157,grenlando,shendyyy_,sir_kabanos,finek1234,er_ninja95905,aligatorekxd,inspirawka,danterrro,shittedjose,majusza,kumyat,pawellot,nolli_6,wezlate8,rvvdzia,kami90_2,lubiemalekotki567,kyuxik,garadiella,dragonecze,nightbot,manasza202,wpatka,barc0od3,cirocco,jarotele,finearz,kagerosimba,tax_office,kyo_rq,sebixon9000000000,zawleczka,g0osling,wilkkacperdark,bobgmo,emi_lka02,jgodone,streamelements,najlags,emohotrandom,tysienka1,kochamstopykasix,katrina6729,maberkowicz,takmajus,grichtisc,wpatkabot,jakubxd,pucusioszpon,tojisuza,zapominarek7,proximo_knz,aklanaaa,bezingoo,tomcio996,popson8,panrojek,pavcio0,moobot,minionek66,pjupik0,sruchatek,yuqi_1645,maxikingus,dinus_312,olapola12345,mikopikooo,milenaa123,anzu_z,zdozukoks,matiseq10v2,bastrowy,obstrused,nieuczesana,zakonkrzacki,mrsaj3k,szopen__,dashie75,roadtrip_is_live,wlaudia,kotelooo,xxx_kana7,puppymi,xisuba1,theadnin,mrmleczykxd,kowoti (108/153)
[03.11.2024 22:32:49] yuqi_1645: @roadtrip_is_live w 4 literach xd
[03.11.2024 22:33:02] kameleonyu: xdd
[03.11.2024 22:33:05] wpatka: !death
[03.11.2024 22:33:05] streamelements: Wpatka umarła w hop Mario hop po raz 32 Deadge
[03.11.2024 22:33:09] kameleonyu: Ale w kolce przyrąbał
[03.11.2024 22:33:17] chalchalek__: @Emi_lka02 jedynie w wiadomościach oh
[03.11.2024 22:33:28] k4ri_byczq: !watchtime
[03.11.2024 22:33:28] streamelements: k4ri_byczq oglądał/a kanał wpatka przez  3 days 14 hours
[03.11.2024 22:33:33] wpatka: !death
[03.11.2024 22:33:33] streamelements: Wpatka umarła w hop Mario hop po raz 33 Deadge
[03.11.2024 22:33:39] emi_lka02: @chalchalek__ druga pewnie yuqi a ja zaraz po was oh
[03.11.2024 22:33:43] Chatters_online: k0rd4s_,rebciaofficial,yel_l_ow,aroka_11,jeremimaster_,gamerhamster__,vatoseek,blue_blue_blu,misialkaa,keremecoach,teilek,tangiabot,wiktosiax,kohakumi_,danielpolak344,pokemoncommunitygame,veterancze,miniosky7,jestemdzewem,strugal_1,papci071,itsnotkilg,pawlosbielski2,ko_deina,adrianke4,himiko_kazuki,zymaaha1,kurwanonw,rosznik,harakirshi,lesny_27,xkoala000,marchewka_pl,streamelements,patka__wariatka_,strona_,saven006,normalnainaczejj,kolorowypiesek,wkwas14,cockney8,sayaleksa,gaks12430,piechowski,marlenax14,zab0l69,zahaczai,somno__,akttiw,el_zderzakos,vixa_ep,timikkkkkk,kameleonyu,k4ri_byczq,szym998,goooralesko,filipson12357,ditru_,pavele0,dziusiek_pl,czlowiek_widmo69,spys1u,spl8t,natalcia_157,grenlando,shendyyy_,sir_kabanos,finek1234,er_ninja95905,aligatorekxd,inspirawka,danterrro,shittedjose,majusza,kumyat,pawellot,nolli_6,wezlate8,rvvdzia,kami90_2,lubiemalekotki567,kyuxik,garadiella,dragonecze,nightbot,manasza202,wpatka,barc0od3,cirocco,jarotele,finearz,kagerosimba,tax_office,kyo_rq,sebixon9000000000,zawleczka,g0osling,wilkkacperdark,bobgmo,emi_lka02,jgodone,najlags,emohotrandom,tysienka1,kochamstopykasix,maberkowicz,grichtisc,wpatkabot,jakubxd,pucusioszpon,tojisuza,zapominarek7,proximo_knz,aklanaaa,bezingoo,tomcio996,popson8,panrojek,pavcio0,moobot,minionek66,pjupik0,sruchatek,yuqi_1645,maxikingus,dinus_312,mikopikooo,milenaa123,anzu_z,zdozukoks,matiseq10v2,bastrowy,obstrused,nieuczesana,zakonkrzacki,mrsaj3k,szopen__,dashie75,roadtrip_is_live,wlaudia,kotelooo,xxx_kana7,puppymi,xisuba1,theadnin,mrmleczykxd,kowoti (108/147)
[03.11.2024 22:33:47] wpatka: !death
[03.11.2024 22:33:47] streamelements: Wpatka umarła w hop Mario hop po raz 34 Deadge
[03.11.2024 22:34:01] emohotrandom: skup ie
[03.11.2024 22:34:08] yuqi_1645: @Emi_lka02 huh
[03.11.2024 22:34:16] emi_lka02: !monthstats @yuqi_1645
[03.11.2024 22:34:16] wpatkabot: Użytkownik @yuqi_1645 w październiku oglądał streama przez 106 godzin 27 minut (pozycja: 3/15626) i napisał 3315 wiadomości na czacie (pozycja: 2/2795)
[03.11.2024 22:34:21] emi_lka02: no mowie
[03.11.2024 22:34:28] chalchalek__: !topmonth messages
[03.11.2024 22:34:28] wpatkabot: Top5 wiadomości w październiku: 1. chalchalek__ (8059), 2. yuqi_1645 (3315), 3. emi_lka02 (3215), 4. furionek (2466), 5. energoski (2218)
[03.11.2024 22:34:31] emohotrandom: !siur
[03.11.2024 22:34:31] streamelements: @emohotrandom ma siura długości 0 cm
[03.11.2024 22:34:35] chalchalek__: @Emi_lka02 hm
[03.11.2024 22:34:37] yuqi_1645: aha o to chodzi okok
[03.11.2024 22:34:43] Chatters_online: k0rd4s_,rebciaofficial,yel_l_ow,aroka_11,jeremimaster_,gamerhamster__,vatoseek,blue_blue_blu,misialkaa,keremecoach,teilek,chalchalek__,tangiabot,wiktosiax,kohakumi_,danielpolak344,pokemoncommunitygame,veterancze,miniosky7,jestemdzewem,strugal_1,papci071,itsnotkilg,pawlosbielski2,ko_deina,adrianke4,himiko_kazuki,zymaaha1,kurwanonw,rosznik,harakirshi,lesny_27,emi_lka02,xkoala000,marchewka_pl,streamelements,patka__wariatka_,strona_,saven006,normalnainaczejj,kolorowypiesek,wkwas14,cockney8,sayaleksa,gaks12430,piechowski,marlenax14,zab0l69,zahaczai,somno__,akttiw,el_zderzakos,vixa_ep,timikkkkkk,kameleonyu,k4ri_byczq,szym998,goooralesko,filipson12357,ditru_,pavele0,dziusiek_pl,czlowiek_widmo69,spys1u,spl8t,natalcia_157,grenlando,shendyyy_,sir_kabanos,finek1234,er_ninja95905,aligatorekxd,inspirawka,danterrro,shittedjose,majusza,kumyat,pawellot,nolli_6,wezlate8,rvvdzia,kami90_2,lubiemalekotki567,kyuxik,garadiella,dragonecze,nightbot,manasza202,barc0od3,wpatka,cirocco,jarotele,finearz,kagerosimba,tax_office,kyo_rq,sebixon9000000000,zawleczka,g0osling,wilkkacperdark,bobgmo,jgodone,najlags,emohotrandom,tysienka1,kochamstopykasix,maberkowicz,grosz_pl,grichtisc,wpatkabot,jakubxd,pucusioszpon,tojisuza,zapominarek7,proximo_knz,aklanaaa,bezingoo,tomcio996,popson8,panrojek,pavcio0,moobot,minionek66,pjupik0,sruchatek,yuqi_1645,maxikingus,dinus_312,mikopikooo,milenaa123,anzu_z,zdozukoks,matiseq10v2,hiroleuge,bastrowy,obstrused,nieuczesana,zakonkrzacki,mrsaj3k,szopen__,dashie75,roadtrip_is_live,wlaudia,kotelooo,xxx_kana7,puppymi,xisuba1,theadnin,mrmleczykxd,kowoti (108/150)
[03.11.2024 22:34:49] wpatka: !death
[03.11.2024 22:34:49] streamelements: Wpatka umarła w hop Mario hop po raz 35 Deadge
[03.11.2024 22:35:14] streamelements: Partnerem kanału jest COUGAR Gaming. Używam ich myszki Airblader Tournament oraz obudowę Duoface RGB. Sprawdź ich asortyment w MediaExpert w super promocjach: https://linkwb.io/COUGARwpatka [reklama]
[03.11.2024 22:35:39] wpatka: !death
[03.11.2024 22:35:39] streamelements: Wpatka umarła w hop Mario hop po raz 36 Deadge
[03.11.2024 22:35:43] Chatters_online: k0rd4s_,rebciaofficial,yel_l_ow,aroka_11,jeremimaster_,gamerhamster__,vatoseek,blue_blue_blu,misialkaa,keremecoach,teilek,chalchalek__,tangiabot,wiktosiax,kohakumi_,danielpolak344,pokemoncommunitygame,veterancze,leankabe,miniosky7,jestemdzewem,strugal_1,papci071,itsnotkilg,pawlosbielski2,ko_deina,adrianke4,himiko_kazuki,zymaaha1,kurwanonw,rosznik,harakirshi,lesny_27,emi_lka02,xkoala000,marchewka_pl,cez4ru,streamelements,patka__wariatka_,strona_,saven006,normalnainaczejj,kolorowypiesek,wkwas14,cockney8,sayaleksa,gaks12430,piechowski,marlenax14,zab0l69,zahaczai,somno__,akttiw,el_zderzakos,vixa_ep,timikkkkkk,kameleonyu,k4ri_byczq,szym998,goooralesko,filipson12357,ditru_,pavele0,dziusiek_pl,czlowiek_widmo69,spys1u,spl8t,natalcia_157,grenlando,shendyyy_,sir_kabanos,finek1234,er_ninja95905,aligatorekxd,inspirawka,danterrro,miko_milk,shittedjose,majusza,kumyat,pawellot,nolli_6,wezlate8,rvvdzia,kami90_2,lubiemalekotki567,kyuxik,garadiella,dragonecze,nightbot,manasza202,barc0od3,wpatka,cirocco,jarotele,finearz,kagerosimba,tax_office,kyo_rq,sebixon9000000000,zawleczka,g0osling,wilkkacperdark,bobgmo,jgodone,najlags,emohotrandom,tysienka1,kochamstopykasix,maberkowicz,grosz_pl,grichtisc,wpatkabot,jakubxd,pucusioszpon,tojisuza,zapominarek7,proximo_knz,aklanaaa,bezingoo,tomcio996,popson8,panrojek,pavcio0,moobot,minionek66,pjupik0,sruchatek,yuqi_1645,maxikingus,mikopikooo,milenaa123,anzu_z,zdozukoks,matiseq10v2,hiroleuge,bastrowy,obstrused,nieuczesana,zakonkrzacki,mrsaj3k,szopen__,dashie75,roadtrip_is_live,wlaudia,kotelooo,xxx_kana7,puppymi,xisuba1,theadnin,mrmleczykxd,kowoti (108/152)
[03.11.2024 22:35:48] emi_lka02: ja bym na to nerwów nie miała,podziwiam wpatka
[03.11.2024 22:35:49] moobot: Na Amazonie jest darmowy pierwszy miesiąc, później za cały rok płacicie 49 złotych. Dzięki usłudze Amazon Prime możecie dawać darmowe suby na dowolnym kanale. Za 49 złotych macie darmowe subki przez 13 miesięcy. Zapraszam w link poniżej po szczegóły https://www.amazon.pl/prime POGGERS
[03.11.2024 22:35:49] kagerosimba: xdd
[03.11.2024 22:35:49] k4ri_byczq: SYZYF
[03.11.2024 22:35:52] yuqi_1645: xdd
[03.11.2024 22:35:59] minionek66: !siur
[03.11.2024 22:35:59] streamelements: @minionek66 ma siura długości 12 cm
[03.11.2024 22:36:03] k4ri_byczq: @Emi_lka02 rel
[03.11.2024 22:36:22] k4ri_byczq: u mnie by juz nintendo wylecialo za okno
[03.11.2024 22:36:24] minionek66: !monthstats
[03.11.2024 22:36:24] wpatkabot: Użytkownik @minionek66 w październiku oglądał streama przez 23 godzin 27 minut (pozycja: 165/15626) i napisał 232 wiadomości na czacie (pozycja: 60/2795)
[03.11.2024 22:36:27] emi_lka02: @k4ri_byczq rel
[03.11.2024 22:36:43] Chatters_online: k0rd4s_,rebciaofficial,yel_l_ow,aroka_11,jeremimaster_,gamerhamster__,vatoseek,blue_blue_blu,misialkaa,keremecoach,teilek,chalchalek__,streamelements,tangiabot,wiktosiax,kohakumi_,danielpolak344,pokemoncommunitygame,veterancze,leankabe,miniosky7,jestemdzewem,mantiseqq,strugal_1,papci071,itsnotkilg,pawlosbielski2,ko_deina,adrianke4,himiko_kazuki,zymaaha1,kurwanonw,rosznik,harakirshi,lesny_27,emi_lka02,xkoala000,marchewka_pl,cez4ru,kayo_88,patka__wariatka_,strona_,saven006,normalnainaczejj,kolorowypiesek,wkwas14,cockney8,sayaleksa,gaks12430,piechowski,marlenax14,zahaczai,somno__,akttiw,el_zderzakos,vixa_ep,timikkkkkk,kameleonyu,k4ri_byczq,szym998,goooralesko,filipson12357,ditru_,pavele0,dziusiek_pl,czlowiek_widmo69,spys1u,spl8t,natalcia_157,grenlando,shendyyy_,sir_kabanos,finek1234,er_ninja95905,aligatorekxd,inspirawka,danterrro,shittedjose,majusza,kumyat,pawellot,nolli_6,wezlate8,rvvdzia,kami90_2,lubiemalekotki567,kyuxik,dyziopl190,garadiella,dragonecze,nightbot,manasza202,barc0od3,wpatka,cirocco,jarotele,finearz,kagerosimba,tax_office,advi___,kyo_rq,sebixon9000000000,zawleczka,g0osling,wilkkacperdark,bobgmo,jgodone,yuqi_1645,najlags,emohotrandom,tysienka1,kochamstopykasix,maberkowicz,grosz_pl,grichtisc,jakubxd,pucusioszpon,tojisuza,zapominarek7,proximo_knz,aklanaaa,bezingoo,tomcio996,popson8,panrojek,pavcio0,moobot,pjupik0,minionek66,123chopstick123,sruchatek,maxikingus,mikopikooo,milenaa123,anzu_z,zdozukoks,matiseq10v2,bastrowy,obstrused,nieuczesana,zakonkrzacki,mrsaj3k,szopen__,wpatkabot,dashie75,roadtrip_is_live,wlaudia,kotelooo,puppymi,xisuba1,theadnin,mrmleczykxd,kowoti (108/153)
[03.11.2024 22:36:49] emi_lka02: WOW
[03.11.2024 22:36:50] kameleonyu: Wowo
[03.11.2024 22:36:53] k4ri_byczq: !monthstats
[03.11.2024 22:36:53] wpatkabot: Użytkownik @k4ri_byczq w październiku oglądał streama przez 40 godzin 47 minut (pozycja: 72/15626) i napisał 526 wiadomości na czacie (pozycja: 35/2795)
[03.11.2024 22:36:53] yuqi_1645: wow
[03.11.2024 22:36:55] kameleonyu: Wow
[03.11.2024 22:36:57] kameleonyu: Wowo
[03.11.2024 22:36:59] kameleonyu: Wow
[03.11.2024 22:37:04] emohotrandom: brawooooooooo
[03.11.2024 22:37:07] barc0od3: i jak to mario
[03.11.2024 22:37:08] barc0od3: ??
[03.11.2024 22:37:09] emohotrandom: brawo o o
[03.11.2024 22:37:20] chalchalek__: hm 󠀀
[03.11.2024 22:37:20] yuqi_1645: sprawdzamy ankiete? fifka
[03.11.2024 22:37:30] harakirshi: Jaką ankietę?
[03.11.2024 22:37:32] chalchalek__: kiedy ankieta o vipik do bana fifeczka
[03.11.2024 22:37:40] emi_lka02: no ale dla mnie to ty masz anielską cierpliwość i w valo sie nie denerwujesz i w tym, serio ja tak nie potrafie
[03.11.2024 22:37:40] chalchalek__: @Harakirshi o moda
[03.11.2024 22:37:43] Chatters_online: k0rd4s_,rebciaofficial,yel_l_ow,aroka_11,jeremimaster_,gamerhamster__,vatoseek,huget96,blue_blue_blu,misialkaa,keremecoach,teilek,streamelements,bartusjduwu,tangiabot,wiktosiax,kohakumi_,danielpolak344,pokemoncommunitygame,veterancze,leankabe,miniosky7,jestemdzewem,mantiseqq,strugal_1,papci071,itsnotkilg,pawlosbielski2,ko_deina,adrianke4,himiko_kazuki,zymaaha1,kurwanonw,rosznik,lesny_27,marchewka_pl,emi_lka02,cez4ru,kayo_88,patka__wariatka_,strona_,saven006,normalnainaczejj,kolorowypiesek,wkwas14,cockney8,sayaleksa,gaks12430,piechowski,marlenax14,yuqi_1645,zahaczai,barc0od3,somno__,akttiw,el_zderzakos,vixa_ep,timikkkkkk,k4ri_byczq,szym998,goooralesko,filipson12357,ditru_,pavele0,dziusiek_pl,czlowiek_widmo69,spys1u,spl8t,natalcia_157,grenlando,shendyyy_,sir_kabanos,finek1234,er_ninja95905,aligatorekxd,inspirawka,danterrro,shittedjose,majusza,kumyat,nolli_6,rvvdzia,kami90_2,lubiemalekotki567,kyuxik,garadiella,dragonecze,nightbot,manasza202,wpatka,cirocco,jarotele,finearz,kagerosimba,tax_office,kyo_rq,sebixon9000000000,zawleczka,g0osling,wilkkacperdark,bobgmo,jgodone,najlags,emohotrandom,harakirshi,tysienka1,kochamstopykasix,maberkowicz,kameleonyu,grosz_pl,grichtisc,jakubxd,pucusioszpon,maslanamazu,tojisuza,zapominarek7,proximo_knz,aklanaaa,bezingoo,tomcio996,popson8,panrojek,pavcio0,moobot,pjupik0,minionek66,123chopstick123,sruchatek,chalchalek__,maxikingus,mikopikooo,milenaa123,anzu_z,zdozukoks,matiseq10v2,bastrowy,obstrused,nieuczesana,zakonkrzacki,mrsaj3k,szopen__,dashie75,roadtrip_is_live,wpatkabot,wlaudia,kotelooo,puppymi,xisuba1,theadnin,mrmleczykxd,kowoti (112/151)
[03.11.2024 22:37:48] harakirshi: A, to ustawione
[03.11.2024 22:37:52] wpatka: https://strawpoll.com/1MnwkRRP0n7
[03.11.2024 22:37:53] wpatka: https://strawpoll.com/1MnwkRRP0n7
[03.11.2024 22:37:53] wpatka: https://strawpoll.com/1MnwkRRP0n7
[03.11.2024 22:37:54] kameleonyu: A o co chodzi i
[03.11.2024 22:37:55] emohotrandom: jaka ankieta?
[03.11.2024 22:38:05] kagerosimba: zarazz sprawdzę te mario
[03.11.2024 22:38:06] harakirshi: Bo to Zaha xdd
[03.11.2024 22:38:07] chalchalek__: SCAMMED
[03.11.2024 22:38:21] k4ri_byczq: KageroSimba zaraz przegoni
[03.11.2024 22:38:24] chalchalek__: czemu madoki tak nisko mad
[03.11.2024 22:38:27] harakirshi: Bo jest tylko jeden głos
[03.11.2024 22:38:43] Chatters_online: k0rd4s_,rebciaofficial,yel_l_ow,aroka_11,jeremimaster_,gamerhamster__,vatoseek,blue_blue_blu,misialkaa,keremecoach,teilek,streamelements,bartusjduwu,tangiabot,wiktosiax,kohakumi_,danielpolak344,pokemoncommunitygame,veterancze,leankabe,miniosky7,jestemdzewem,mantiseqq,strugal_1,papci071,itsnotkilg,pawlosbielski2,ko_deina,adrianke4,kameleonyu,himiko_kazuki,zymaaha1,kurwanonw,rosznik,lesny_27,marchewka_pl,emi_lka02,cez4ru,kayo_88,patka__wariatka_,strona_,saven006,normalnainaczejj,kolorowypiesek,wkwas14,cockney8,sayaleksa,gaks12430,piechowski,marlenax14,yuqi_1645,zahaczai,barc0od3,somno__,akttiw,el_zderzakos,vixa_ep,timikkkkkk,k4ri_byczq,szym998,goooralesko,filipson12357,ditru_,pavele0,dziusiek_pl,czlowiek_widmo69,spys1u,spl8t,natalcia_157,grenlando,shendyyy_,sir_kabanos,finek1234,er_ninja95905,aligatorekxd,inspirawka,danterrro,shittedjose,majusza,kumyat,nolli_6,rvvdzia,kami90_2,lubiemalekotki567,kyuxik,garadiella,dragonecze,nightbot,manasza202,cirocco,jarotele,finearz,kagerosimba,tax_office,kyo_rq,sebixon9000000000,zawleczka,g0osling,wilkkacperdark,bobgmo,jgodone,najlags,emohotrandom,tysienka1,kochamstopykasix,maberkowicz,grosz_pl,grichtisc,nexo86,jakubxd,pucusioszpon,maslanamazu,tojisuza,zapominarek7,proximo_knz,aklanaaa,bezingoo,tomcio996,popson8,panrojek,pavcio0,moobot,wpatka,pjupik0,minionek66,123chopstick123,sruchatek,chalchalek__,maxikingus,mikopikooo,milenaa123,anzu_z,zdozukoks,matiseq10v2,bastrowy,obstrused,nieuczesana,zakonkrzacki,mrsaj3k,szopen__,dashie75,roadtrip_is_live,wpatkabot,wlaudia,kotelooo,puppymi,xisuba1,theadnin,harakirshi,mrmleczykxd (112/150)
[03.11.2024 22:38:47] kagerosimba: @WPATKA 21:20
[03.11.2024 22:39:36] Redemption: emohotrandom received "Sound Alert: Tego nie było" for 1200 points
